"ParentGroupId","GroupId","Group","Archetype","Status","VersionFirstReleased"
"LG55-6","LG50471-8","Iron^post dose deferoxamine|Pt|Urine","","Active",""
"LG55-6","LG48873-0","Iron|24H|Urine|55.845 g/mole","","Active",""
"LG55-6","LG48870-6","Iron|Pt|Body fld|55.845 g/mole","","Active",""
"LG55-6","LG48872-2","Iron|Pt|Ser/Plas|55.845 g/mole","","Active",""
"LG55-6","LG48869-8","Iron|Pt|Urine|55.845 g/mole","","Active",""
"LG55-6","LG48871-4","Iron|Pt|Water|55.845 g/mole","","Active",""
"LG55-6","LG49921-6","Isoleucine|Pt|Amnio fld|131.175 g/mole","","Active",""
"LG55-6","LG49920-8","Isoleucine|Pt|CSF|131.175 g/mole","","Active",""
"LG55-6","LG49923-2","Isoleucine|Pt|Ser/Plas|131.175 g/mole","","Active",""
"LG55-6","LG49922-4","Isoleucine|Pt|Urine|131.175 g/mole","","Active",""
"LG55-6","LG45238-9","Isoniazid|Pt|Ser/Plas","","Active",""
"LG55-6","LG45239-7","Isopropanol|Pt|Gast fld","","Active",""
"LG55-6","LG45240-5","Isopropanol|Pt|Ser/Plas","","Active",""
"LG55-6","LG45242-1","Isopropanol|Pt|Urine","","Active",""
"LG55-6","LG45246-2","Isovalerylcarnitine (C5)|Pt|Ser/Plas","","Active",""
"LG55-6","LG48888-8","Itraconazole|Pt|Ser/Plas","","Active",""
"LG55-6","LG48908-4","Ketoconazole|Pt|Ser/Plas","","Active",""
"LG55-6","LG48911-8","Ketones|Pt|Urine|Test strip","","Active",""
"LG55-6","LG48912-6","Ketones|Pt|Urine|Test strip.automated","","Active",""
"LG55-6","LG44268-7","Ketoprofen|Pt|Ser/Plas","","Active",""
"LG55-6","LG44490-7","Ketoprofen|Pt|Urine","","Active",""
"LG55-6","LG48918-3","Kynurenate|Pt|Urine|189.17 g/mole","","Active",""
"LG55-6","LG47127-2","Labetalol|Pt|Ser/Plas","","Active",""
"LG55-6","LG50695-2","Lactate^10M post XXX challenge|Pt|Ser/Plas","","Active",""
"LG55-6","LG50711-7","Lactate^1M post XXX challenge|Pt|Ser/Plas","","Active",""
"LG55-6","LG50712-5","Lactate^30M post XXX challenge|Pt|Ser/Plas","","Active",""
"LG55-6","LG50229-0","Lactate^3M post XXX challenge|Pt|Ser/Plas","","Active",""
"LG55-6","LG50404-9","Lactate^5M post XXX challenge|Pt|Ser/Plas","","Active",""
"LG55-6","LG50405-6","Lactate^post exercise|Pt|Ser/Plas","","Active",""
"LG55-6","LG48935-7","Lactate|Pt|Bld","","Active",""
"LG55-6","LG48936-5","Lactate|Pt|BldA","","Active",""
"LG55-6","LG48929-0","Lactate|Pt|BldC","","Active",""
"LG55-6","LG48937-3","Lactate|Pt|BldV","","Active",""
"LG55-6","LG48930-8","Lactate|Pt|Body fld","","Active",""
"LG55-6","LG48938-1","Lactate|Pt|CSF","","Active",""
"LG55-6","LG48941-5","Lactate|Pt|Ser/Plas","","Active",""
"LG55-6","LG47131-4","Lactose tolerance panel^dosage unspecified|Pt|Ser/Plas","","Active",""
"LG55-6","LG45383-3","Lamotrigine|Pt|Ser/Plas","","Active",""
"LG55-6","LG45386-6","Lathosterol|Pt|Ser/Plas|386.664 g/mole","","Active",""
"LG55-6","LG45389-0","LDL 1|Pt|Ser/Plas","","Active",""
"LG55-6","LG44505-2","LDL 2|Pt|Ser/Plas","","Active",""
"LG55-6","LG45390-8","LDL 3|Pt|Ser/Plas","","Active",""
"LG55-6","LG44506-0","LDL 4|Pt|Ser/Plas","","Active",""
"LG55-6","LG50406-4","Lead^post EDTA therapy|Pt|Urine","","Active",""
"LG55-6","LG50033-6","Lead|24H|Urine|207.2 g/mole","","Active",""
"LG55-6","LG50034-4","Lead|Pt|Bld|207.2 g/mole","","Active",""
"LG55-6","LG50037-7","Lead|Pt|RBC|207.2 g/mole","","Active",""
"LG55-6","LG50036-9","Lead|Pt|Ser/Plas|207.2 g/mole","","Active",""
"LG55-6","LG50035-1","Lead|Pt|Urine|207.2 g/mole","","Active",""
"LG55-6","LG49926-5","Leucine|Pt|Amnio fld|131.175 g/mole","","Active",""
"LG55-6","LG49925-7","Leucine|Pt|Bld|131.175 g/mole","","Active",""
"LG55-6","LG49924-0","Leucine|Pt|Ser/Plas|131.175 g/mole","","Active",""
"LG55-6","LG49927-3","Leucine|Pt|Urine|131.175 g/mole","","Active",""
"LG55-6","LG48957-1","Levetiracetam|Pt|Ser/Plas","","Active",""
"LG55-6","LG45397-3","Levodopa|Pt|Ser/Plas|197.19 g/mole","","Active",""
"LG55-6","LG48961-3","Lidocaine|Pt|Ser/Plas","","Active",""
"LG55-6","LG44520-1","Lindane|Pt|Bld","","Active",""
"LG55-6","LG47145-4","Linoleate|Pt|Ser/Plas|280.452 g/mole","","Active",""
"LG55-6","LG44523-5","Linoleoylcarnitine (C18:2)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45404-7","Lipoprotein (little a)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45405-4","Lipoprotein.alpha|Pt|Ser/Plas","","Active",""
"LG55-6","LG48973-8","Lipoprotein.beta|Pt|Ser/Plas|Calculated","","Active",""
"LG55-6","LG50408-0","Lithium^trough|Pt|Ser/Plas","","Active",""
"LG55-6","LG45410-4","Lithium|Pt|RBC|6.94 g/mole","","Active",""
"LG55-6","LG45414-6","Lithium|Pt|Saliva|6.94 g/mole","","Active",""
"LG55-6","LG45413-8","Lithium|Pt|Ser/Plas|6.94 g/mole","","Active",""
"LG55-6","LG45411-2","Lithium|Pt|Urine|6.94 g/mole","","Active",""
"LG55-6","LG45421-1","Lorazepam|Pt|Gast fld","","Active",""
"LG55-6","LG45424-5","Lorazepam|Pt|Ser/Plas","","Active",""
"LG55-6","LG45422-9","Lorazepam|Pt|Urine","","Active",""
"LG55-6","LG45423-7","Lorazepam|Pt|XXX","","Active",""
"LG55-6","LG47154-6","Loxapine|Pt|Ser/Plas","","Active",""
"LG55-6","LG44586-2","Lutropin.beta subunit|Pt|Ser/Plas","","Active",""
"LG55-6","LG47160-3","Lysergate diethylamide|Pt|Urine","","Active",""
"LG55-6","LG48988-6","Lysine|Pt|Amnio fld|146.19 g/mole","","Active",""
"LG55-6","LG48991-0","Lysine|Pt|CSF|146.19 g/mole","","Active",""
"LG55-6","LG48992-8","Lysine|Pt|Ser/Plas|146.19 g/mole","","Active",""
"LG55-6","LG48989-4","Lysine|Pt|Urine|146.19 g/mole","","Active",""
"LG55-6","LG50129-2","Lysophosphatidylcholine(26:0)|Pt|Bld.dot|635.908 g/mole","","Active",""
"LG55-6","LG45561-4","Lysozyme|24H|Urine","","Active",""
"LG55-6","LG45563-0","Lysozyme|Pt|Ser/Plas","","Active",""
"LG55-6","LG48999-3","Magnesium.ionized|Pt|Ser/Plas","","Active",""
"LG55-6","LG50049-2","Magnesium|12H|Urine|24.305 g/mole","","Active",""
"LG55-6","LG50039-3","Magnesium|24H|Urine|24.305 g/mole","","Active",""
"LG55-6","LG50045-0","Magnesium|Pt|Bld|24.305 g/mole","","Active",""
"LG55-6","LG50047-6","Magnesium|Pt|Body fld|24.305 g/mole","","Active",""
"LG55-6","LG50046-8","Magnesium|Pt|CSF|24.305 g/mole","","Active",""
"LG55-6","LG50040-1","Magnesium|Pt|Dial fld|24.305 g/mole","","Active",""
"LG55-6","LG50044-3","Magnesium|Pt|RBC|24.305 g/mole","","Active",""
"LG55-6","LG50041-9","Magnesium|Pt|Ser/Plas|24.305 g/mole","","Active",""
"LG55-6","LG50042-7","Magnesium|Pt|Stool|24.305 g/mole","","Active",""
"LG55-6","LG50038-5","Magnesium|Pt|TPN|24.305 g/mole","","Active",""
"LG55-6","LG50043-5","Magnesium|Pt|Urine|24.305 g/mole","","Active",""
"LG55-6","LG50048-4","Magnesium|Pt|XXX|24.305 g/mole","","Active",""
"LG55-6","LG45573-9","Manganese|Pt|Bld","","Active",""
"LG55-6","LG45574-7","Manganese|Pt|RBC","","Active",""
"LG55-6","LG45575-4","Manganese|Pt|Ser/Plas","","Active",""
"LG55-6","LG45576-2","Manganese|Pt|Urine","","Active",""
"LG55-6","LG47230-4","Maprotiline|Pt|Gast fld","","Active",""
"LG55-6","LG47227-0","Maprotiline|Pt|Ser/Plas","","Active",""
"LG55-6","LG47229-6","Maprotiline|Pt|Urine","","Active",""
"LG55-6","LG49003-3","Meclizine|Pt|Ser/Plas","","Active",""
"LG55-6","LG49006-6","Mefenamate|Pt|Ser/Plas","","Active",""
"LG55-6","LG51424-6","Melatonin|Pt|Saliva|232.283 g/mole","","Active",""
"LG55-6","LG45594-5","Meperidine|Pt|Ser/Plas","","Active",""
"LG55-6","LG45608-3","Mephenytoin|Pt|Ser/Plas","","Active",""
"LG55-6","LG45609-1","Mephobarbital|Pt|Ser/Plas","","Active",""
"LG55-6","LG47247-8","Meprobamate|Pt|Gast fld","","Active",""
"LG55-6","LG47248-6","Meprobamate|Pt|Ser/Plas","","Active",""
"LG55-6","LG47249-4","Meprobamate|Pt|Urine","","Active",""
"LG55-6","LG49913-3","Mercury|24H|Urine|200.59 g/mole","","Active",""
"LG55-6","LG49912-5","Mercury|Pt|Bld|200.59 g/mole","","Active",""
"LG55-6","LG51326-3","Mercury|Pt|CSF|200.59 g/mole","","Active",""
"LG55-6","LG51325-5","Mercury|Pt|Dial fld|200.59 g/mole","","Active",""
"LG55-6","LG51324-8","Mercury|Pt|Milk|200.59 g/mole","","Active",""
"LG55-6","LG49911-7","Mercury|Pt|RBC|200.59 g/mole","","Active",""
"LG55-6","LG49914-1","Mercury|Pt|Ser/Plas|200.59 g/mole","","Active",""
"LG55-6","LG49915-8","Mercury|Pt|Urine|200.59 g/mole","","Active",""
"LG55-6","LG49020-7","Mesoridazine|Pt|Ser/Plas","","Active",""
"LG55-6","LG49018-1","Mesoridazine|Pt|Urine","","Active",""
"LG55-6","LG49025-6","Metanephrine.free|Pt|Ser/Plas","","Active",""
"LG55-6","LG44675-3","Metanephrine|24H|Urine|197.234 g/mole","","Active",""
"LG55-6","LG44676-1","Metanephrine|Pt|Ser/Plas|197.234 g/mole","","Active",""
"LG55-6","LG44674-6","Metanephrine|Pt|Urine|197.234 g/mole","","Active",""
"LG55-6","LG45675-2","Metanephrines|24H|Urine","","Active",""
"LG55-6","LG45677-8","Metanephrines|Pt|Ser/Plas","","Active",""
"LG55-6","LG45676-0","Metanephrines|Pt|Urine","","Active",""
"LG55-6","LG49029-8","Metformin|Pt|Ser/Plas","","Active",""
"LG55-6","LG44680-3","Methadone.R|Pt|Ser/Plas","","Active",""
"LG55-6","LG49930-7","Methadone|Pt|Gast fld|309.45 g/mole","","Active",""
"LG55-6","LG49932-3","Methadone|Pt|Ser/Plas|309.45 g/mole","","Active",""
"LG55-6","LG49933-1","Methadone|Pt|Urine|309.45 g/mole","","Active",""
"LG55-6","LG49931-5","Methadone|Pt|XXX|309.45 g/mole","","Active",""
"LG55-6","LG49037-1","Methamphetamine|Pt|Meconium","","Active",""
"LG55-6","LG49034-8","Methamphetamine|Pt|Urine","","Active",""
"LG55-6","LG45684-4","Methanol|Pt|Bld","","Active",""
"LG55-6","LG45685-1","Methanol|Pt|Gast fld","","Active",""
"LG55-6","LG45686-9","Methanol|Pt|Ser/Plas","","Active",""
"LG55-6","LG45687-7","Methanol|Pt|Urine","","Active",""
"LG55-6","LG47265-0","Methaqualone|Pt|Gast fld","","Active",""
"LG55-6","LG47266-8","Methaqualone|Pt|Ser/Plas","","Active",""
"LG55-6","LG47270-0","Methaqualone|Pt|Urine","","Active",""
"LG55-6","LG49047-0","Methemoglobin|Pt|Bld","","Active",""
"LG55-6","LG49916-6","Methionine|Pt|Amnio fld|149.21 g/mole","","Active",""
"LG55-6","LG49917-4","Methionine|Pt|CSF|149.21 g/mole","","Active",""
"LG55-6","LG49918-2","Methionine|Pt|Ser/Plas|149.21 g/mole","","Active",""
"LG55-6","LG49919-0","Methionine|Pt|Urine|149.21 g/mole","","Active",""
"LG55-6","LG47272-6","Methocarbamol|Pt|Ser/Plas","","Active",""
"LG55-6","LG50414-8","Methotrexate^24H post dose|Pt|Ser/Plas","","Active",""
"LG55-6","LG50421-3","Methotrexate^48H post dose|Pt|Ser/Plas","","Active",""
"LG55-6","LG50422-1","Methotrexate^72H post dose|Pt|Ser/Plas","","Active",""
"LG55-6","LG47277-5","Methotrexate|Pt|CSF","","Active",""
"LG55-6","LG47275-9","Methotrexate|Pt|Ser/Plas","","Active",""
"LG55-6","LG44694-4","Methotrimeprazine|Pt|Ser/Plas","","Active",""
"LG55-6","LG44692-8","Methotrimeprazine|Pt|Urine","","Active",""
"LG55-6","LG47282-5","Methsuximide|Pt|Ser/Plas","","Active",""
"LG55-6","LG49053-8","Methsuximide+Normethsuximide|Pt|Ser/Plas","","Active",""
"LG55-6","LG47286-6","Methyl ethyl ketone|Pt|Body fld","","Active",""
"LG55-6","LG47285-8","Methyl ethyl ketone|Pt|Ser/Plas","","Active",""
"LG55-6","LG47283-3","Methyl ethyl ketone|Pt|Urine","","Active",""
"LG55-6","LG47291-6","Methylene chloride|Pt|Bld","","Active",""
"LG55-6","LG49074-4","Methylenedioxyamphetamine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47300-5","Methylmalonate|Pt|CSF|118.088 g/mole","","Active",""
"LG55-6","LG47301-3","Methylmalonate|Pt|Ser/Plas|118.088 g/mole","","Active",""
"LG55-6","LG47302-1","Methylmalonate|Pt|Urine|118.088 g/mole","","Active",""
"LG55-6","LG47303-9","Methylmalonylcarnitine (C4-DC)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45844-4","Methylphenidate|Pt|Ser/Plas","","Active",""
"LG55-6","LG44790-0","Methyprylon|Pt|Ser/Plas","","Active",""
"LG55-6","LG47315-3","Metoprolol|Pt|Ser/Plas","","Active",""
"LG55-6","LG49097-5","Mexiletine|Pt|Gast fld","","Active",""
"LG55-6","LG49099-1","Mexiletine|Pt|Ser/Plas","","Active",""
"LG55-6","LG49096-7","Mexiletine|Pt|Urine","","Active",""
"LG55-6","LG45848-5","Mianserin|Pt|Ser/Plas","","Active",""
"LG55-6","LG44799-1","Midazolam|Pt|Ser/Plas","","Active",""
"LG55-6","LG49106-4","Mirtazapine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47323-7","Moclobemide|Pt|Ser/Plas","","Active",""
"LG55-6","LG47325-2","Molybdenum|Pt|Bld","","Active",""
"LG55-6","LG47330-2","Molybdenum|Pt|Ser/Plas","","Active",""
"LG55-6","LG47326-0","Molybdenum|Pt|Urine","","Active",""
"LG55-6","LG45867-5","Morphine|Pt|Meconium","","Active",""
"LG55-6","LG45866-7","Morphine|Pt|Ser/Plas","","Active",""
"LG55-6","LG45864-2","Morphine|Pt|Urine|Confirm","","Active",""
"LG55-6","LG44818-9","Moxifloxacin|Pt|Ser/Plas","","Active",""
"LG55-6","LG49114-8","Mullerian inhibiting substance|Pt|Ser/Plas","","Active",""
"LG55-6","LG49115-5","Mullerian inhibiting substance|Pt|Ser/Plas|IA","","Active",""
"LG55-6","LG50963-4","Muscle specific receptor tyrosine kinase Ab.IgG|Pt|Ser|IA","","Active",""
"LG55-6","LG49121-3","Mycophenolate|Pt|Ser/Plas","","Active",""
"LG55-6","LG44823-9","Myoglobin|Pt|Ser/Plas","","Active",""
"LG55-6","LG50119-3","N,N'-dimethylarginine|Pt|Ser/Plas","","Active",""
"LG55-6","LG45885-7","N,N-dimethylarginine|Pt|Ser/Plas","","Active",""
"LG55-6","LG44898-1","N-acetylprocainamide|Pt|Ser/Plas","","Active",""
"LG55-6","LG47340-1","Nadolol|Pt|Ser/Plas","","Active",""
"LG55-6","LG47357-5","Naproxen|Pt|Ser/Plas","","Active",""
"LG55-6","LG47358-3","Natriuretic peptide.B prohormone N-Terminal|Pt|Ser/Plas","","Active",""
"LG55-6","LG47362-5","Natriuretic peptide.B prohormone N-Terminal|Pt|Ser/Plas|IA","","Active",""
"LG55-6","LG44906-2","Natriuretic peptide.B|Pt|Ser/Plas","","Active",""
"LG55-6","LG49145-2","N-desalkylflurazepam|Pt|Ser/Plas","","Active",""
"LG55-6","LG47365-8","Nefazodone|Pt|Ser/Plas","","Active",""
"LG55-6","LG49156-9","Neopterin|Pt|Ser/Plas","","Active",""
"LG55-6","LG49157-7","Neopterin|Pt|Urine","","Active",""
"LG55-6","LG47370-8","N-ethylnicotinamide|Pt|Urine","","Active",""
"LG55-6","LG50688-7","Netilmicin^peak|Pt|Ser/Plas","","Active",""
"LG55-6","LG50689-5","Netilmicin^trough|Pt|Ser/Plas","","Active",""
"LG55-6","LG49160-1","Netilmicin|Pt|Ser/Plas","","Active",""
"LG55-6","LG44917-9","Niacin|Pt|Bld|123.111 g/mole","","Active",""
"LG55-6","LG44918-7","Niacin|Pt|Ser/Plas|123.111 g/mole","","Active",""
"LG55-6","LG44923-7","Nickel|24H|Urine","","Active",""
"LG55-6","LG44926-0","Nickel|Pt|Bld","","Active",""
"LG55-6","LG44920-3","Nickel|Pt|RBC","","Active",""
"LG55-6","LG44924-5","Nickel|Pt|Ser/Plas","","Active",""
"LG55-6","LG44922-9","Nickel|Pt|Urine","","Active",""
"LG55-6","LG47375-7","Nicotinamide|Pt|Ser/Plas","","Active",""
"LG55-6","LG47379-9","Nicotine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47377-3","Nicotine|Pt|Urine","","Active",""
"LG55-6","LG45994-7","Niobium|Pt|Bld","","Active",""
"LG55-6","LG45993-9","Niobium|Pt|Urine","","Active",""
"LG55-6","LG45996-2","Nitrazepam|Pt|Ser/Plas","","Active",""
"LG55-6","LG45997-0","Nitrazepam|Pt|Urine","","Active",""
"LG55-6","LG44942-7","Nitrogen.nonprotein|Pt|Ser/Plas","","Active",""
"LG55-6","LG50050-0","Nitrogen|Pt|Urine|28.014 g/mole","","Active",""
"LG55-6","LG46002-8","N-methylhistamine|Pt|Urine","","Active",""
"LG55-6","LG49176-7","Norchlordiazepoxide|Pt|Ser/Plas","","Active",""
"LG55-6","LG45011-0","Norcitalopram|Pt|Ser/Plas","","Active",""
"LG55-6","LG49179-1","Norclobazam|Pt|Ser/Plas","","Active",""
"LG55-6","LG49187-4","Norclomipramine|Pt|Ser/Plas","","Active",""
"LG55-6","LG49184-1","Norclomipramine|Pt|Urine","","Active",""
"LG55-6","LG47389-8","Norclozapine|Pt|Ser/Plas","","Active",""
"LG55-6","LG49929-9","Nordiazepam|Pt|Ser/Plas|270.71 g/mole","","Active",""
"LG55-6","LG33535-2","Nordiazepam|Pt|Ser/Plas|Screen|270.71 g/mole","","Active",""
"LG55-6","LG33214-4","Nordiazepam|Pt|Urine|Confirm|270.71 g/mole","","Active",""
"LG55-6","LG49928-1","Nordiazepam|Pt|XXX|270.71 g/mole","","Active",""
"LG55-6","LG45017-7","Nordoxepin|Pt|Gast fld","","Active",""
"LG55-6","LG45016-9","Nordoxepin|Pt|Ser/Plas","","Active",""
"LG55-6","LG45018-5","Nordoxepin|Pt|Urine","","Active",""
"LG55-6","LG50275-3","Norepinephrine^10M post standing|Pt|Plas","","Active",""
"LG55-6","LG50832-1","Norepinephrine^1H post 300 ug clonidine PO|Pt|Plas","","Active",""
"LG55-6","LG50834-7","Norepinephrine^1H post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50276-1","Norepinephrine^2H post 300 ug clonidine PO|Pt|Plas","","Active",""
"LG55-6","LG50277-9","Norepinephrine^2H post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50691-1","Norepinephrine^2nd specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50690-3","Norepinephrine^2nd specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50278-7","Norepinephrine^3H post 300 ug clonidine PO|Pt|Plas","","Active",""
"LG55-6","LG50692-9","Norepinephrine^3H post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50279-5","Norepinephrine^3rd specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50280-3","Norepinephrine^3rd specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50281-1","Norepinephrine^4H post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50835-4","Norepinephrine^4th specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50836-2","Norepinephrine^4th specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50837-0","Norepinephrine^5th specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50838-8","Norepinephrine^5th specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50839-6","Norepinephrine^6th specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50840-4","Norepinephrine^6th specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50283-7","Norepinephrine^7th specimen post XXX challenge|Pt|Plas","","Active",""
"LG55-6","LG50282-9","Norepinephrine^7th specimen post XXX challenge|Pt|Urine","","Active",""
"LG55-6","LG50284-5","Norepinephrine^pre 300 ug clonidine PO|Pt|Plas","","Active",""
"LG55-6","LG50693-7","Norepinephrine^standing|Pt|Plas","","Active",""
"LG55-6","LG50694-5","Norepinephrine^supine|Pt|Plas","","Active",""
"LG55-6","LG50053-4","Norepinephrine|24H|Urine|169.18 g/mole","","Active",""
"LG55-6","LG50051-8","Norepinephrine|Pt|Plas|169.18 g/mole","","Active",""
"LG55-6","LG50052-6","Norepinephrine|Pt|Urine|169.18 g/mole","","Active",""
"LG55-6","LG47396-3","Norflunitrazepam|Pt|Ser/Plas","","Active",""
"LG55-6","LG49194-0","Norfluoxetine|Pt|Ser/Plas","","Active",""
"LG55-6","LG45029-2","Normeperidine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47401-1","Normephenytoin|Pt|Ser/Plas","","Active",""
"LG55-6","LG46023-4","Normetanephrine.free|Pt|Ser/Plas","","Active",""
"LG55-6","LG45035-9","Normetanephrine|24H|Urine|183.207 g/mole","","Active",""
"LG55-6","LG45034-2","Normetanephrine|Pt|Ser/Plas|183.207 g/mole","","Active",""
"LG55-6","LG45033-4","Normetanephrine|Pt|Urine|183.207 g/mole","","Active",""
"LG55-6","LG49200-5","Normethsuximide|Pt|Ser/Plas","","Active",""
"LG55-6","LG49204-7","Norolanzapine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47409-4","Norpropoxyphene|Pt|Ser/Plas","","Active",""
"LG55-6","LG47407-8","Norpropoxyphene|Pt|XXX","","Active",""
"LG55-6","LG46025-9","Norsertraline|Pt|Ser/Plas","","Active",""
"LG55-6","LG45045-8","Nortrimipramine|Pt|Ser/Plas","","Active",""
"LG55-6","LG46029-1","Nortriptyline|Pt|Gast fld","","Active",""
"LG55-6","LG46033-3","Nortriptyline|Pt|Ser/Plas","","Active",""
"LG55-6","LG46034-1","Nortriptyline|Pt|Urine","","Active",""
"LG55-6","LG49215-3","Octadecanoate|Pt|Ser/Plas|283.476 g/mole","","Active",""
"LG55-6","LG49220-3","Octanoylcarnitine (C8)|Pt|Ser/Plas","","Active",""
"LG55-6","LG46152-1","Octenoylcarnitine (C8:1)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45048-2","O-desmethylvenlafaxine|Pt|Ser/Plas","","Active",""
"LG55-6","LG47427-6","Olanzapine|Pt|Ser/Plas","","Active",""
"LG55-6","LG46158-8","Oleate|Pt|Ser/Plas","","Active",""
"LG55-6","LG45060-7","Oleoylcarnitine (C18:1)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45153-0","Opiates|Pt|Urine","","Active",""
"LG55-6","LG46169-5","Ornithine|Pt|Amnio fld","","Active",""
"LG55-6","LG46168-7","Ornithine|Pt|CSF","","Active",""
"LG55-6","LG46171-1","Ornithine|Pt|Ser/Plas","","Active",""
"LG55-6","LG46172-9","Ornithine|Pt|Urine","","Active",""
"LG55-6","LG47446-6","Orotate|Pt|Urine","","Active",""
"LG55-6","LG46176-0","Orphenadrine|Pt|Ser/Plas","","Active",""
"LG55-6","LG46175-2","Orphenadrine|Pt|Urine","","Active",""
"LG55-6","LG47451-6","Osteocalcin|Pt|Ser/Plas","","Active",""
"LG55-6","LG46183-6","Oxalate|24H|Urine","","Active",""
"LG55-6","LG51140-8","Oxalate|Pt|Body fld","","Active",""
"LG55-6","LG46185-1","Oxalate|Pt|Ser/Plas","","Active",""
"LG55-6","LG46186-9","Oxalate|Pt|Urine","","Active",""
"LG55-6","LG49229-4","Oxazepam|Pt|Ser/Plas","","Active",""
"LG55-6","LG49228-6","Oxazepam|Pt|Urine|Confirm","","Active",""
"LG55-6","LG49231-0","Oxazepam|Pt|XXX","","Active",""
"LG55-6","LG50291-0","Oxcarbazepine^trough|Pt|Ser/Plas","","Active",""
"LG55-6","LG49244-3","OXcarbazepine|Pt|Ser/Plas|252.27 g/mole","","Active",""
"LG55-6","LG46197-6","Oxipurinol|Pt|Ser/Plas|152.113 g/mole","","Active",""
"LG55-6","LG47454-0","Oxprenolol|Pt|Ser/Plas","","Active",""
"LG55-6","LG49245-0","Oxycodone|Pt|Urine|Confirm","","Active",""
"LG55-6","LG45176-1","Oxyphenbutazone|Pt|Ser/Plas","","Active",""
"LG55-6","LG45179-5","Oxytocin|Pt|Saliva|1007.193 g/mole","","Active",""
"LG55-6","LG47464-9","Palmitate|Pt|Ser/Plas|256.43 g/mole","","Active",""
"LG55-6","LG45182-9","Palmitoylcarnitine (C16)|Pt|Ser/Plas","","Active",""
"LG55-6","LG45188-6","Pancreatic polypeptide|Pt|Ser/Plas","","Active",""
"LG55-6","LG45199-3","Para methylhippurate|Pt|Urine","","Active",""
"LG55-6","LG49296-3","Paraldehyde|Pt|Ser/Plas","","Active",""
"LG55-6","LG45202-5","Paraquat|Pt|Ser/Plas","","Active",""
"LG55-6","LG49297-1","Parathyrin related protein|Pt|Ser/Plas","","Active",""
"LG55-6","LG51038-4","Parathyrin.1-84|Pt|Ser/Plas|IA","","Active",""
"LG55-6","LG47481-3","Parathyrin.biointact|Pt|Ser/Plas","","Active",""
"LG55-6","LG45204-1","Parathyrin.C-terminal|Pt|Ser/Plas","","Active",""
"LG55-6","LG50805-7","Parathyrin.intact^10M post excision|Pt|Ser/Plas","","Active",""
